Brand,Model,Price,RAM,Memory,Screen_size,Status,Warranty,Graphic_card,Processor Type,Alpha
Acer,Nitro 5,24800000.0,16,512,16,5,5,5,Intel Core i5,125
Dell,Latitude,5400000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,6700000.0,4,128,14,1,5,2,Intel Core i5,10
Lenovo,IdeaPad,6800000.0,4,512,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,6000000.0,4,250,16,5,5,5,Intel Core i5,125
Dell,Latitude,5000000.0,4,320,14,5,5,2,Intel Core i5,50
Dell,Precision,24500000.0,32,512,16,5,1,5,Intel Core i7,25
Dell,XPS,6500000.0,4,128,14,5,1,2,Intel Core i5,10
Dell,Latitude,6900000.0,4,128,14,5,1,2,Intel Core i5,10
Dell,XPS,9500000.0,4,128,14,5,1,2,Intel Core i5,10
Dell,Latitude,8100000.0,8,256,14,5,1,2,Intel Core i5,10
Apple,Macbook Pro,14000000.0,16,512,16,5,1,5,Intel Core i7,25
HP,Elitebook,7250000.0,8,256,12,10,5,2,Intel Core i5,100
Apple,Macbook Pro,17500000.0,8,512,14,10,5,2,Intel Core i5,100
Dell,Latitude,9800000.0,8,250,16,5,5,5,Intel Core i7,125
HP,Elitebook,5999000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,5199000.0,4,250,14,5,5,2,Intel Core i5,50
HP,ProBook,6000000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,ROG Strix Scar,11000000.0,8,128,18,5,1,5,Intel Core i5,25
Apple,Macbook Air,10200000.0,4,128,12,5,1,2,Intel Core i5,10
Asus,A series,11200000.0,4,256,14,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,12900000.0,8,256,14,10,5,2,Intel Core i5,100
MSI,GS Series,38500000.0,16,1024,18,5,5,5,Intel Core i7,125
HP,Elitebook,7999000.0,8,250,14,5,5,2,Intel Core i5,50
Dell,Inspiron,15500000.0,8,256,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,24490000.0,8,512,16,10,5,5,Intel Core i7,250
Dell,Latitude,5000000.0,4,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,7290000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,7500000.0,8,128,12,5,5,2,Intel Core i5,50
HP,Elitebook,6000000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,10900000.0,8,512,16,5,5,5,Ryzen 7,125
HP,ProBook,6900000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,9900000.0,8,1024,18,5,5,2,AMD,50
Lenovo,IdeaPad,8000000.0,8,1024,18,5,5,2,AMD,50
Lenovo,IdeaPad,8000000.0,8,1024,18,5,5,2,AMD,50
Dell,Latitude,6300000.0,4,128,16,5,5,2,Intel Core i5,50
Asus,X series,6000000.0,4,128,14,5,5,2,Intel Core i3,50
Apple,Macbook Pro,15500000.0,8,128,18,5,5,2,Intel Core i5,50
Apple,Macbook Air,8300000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Air,6500000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,25600000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,8500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,XPS,27800000.0,16,512,14,5,5,2,Intel Core i7,50
Dell,Precision,10500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,6850000.0,8,256,12,10,5,2,Intel Core i7,100
Asus,X series,5500000.0,4,128,14,5,5,5,AMD,125
Dell,Latitude,7500000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,8200000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,6100000.0,4,64,14,5,5,5,Intel Core i5,125
Lenovo,ThinkPad,9500000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,14550000.0,16,256,16,5,5,2,Intel Core i7,50
Apple,Macbook Pro,5990000.0,4,256,14,5,5,2,Intel Core i5,50
HP,Pavilion,15500000.0,8,512,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,7999000.0,8,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,33000000.0,16,512,14,10,5,2,Intel Core i7,100
Lenovo,ThinkPad,9000000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,XPS,25500000.0,16,512,14,5,5,2,Intel Core i7,50
Apple,Macbook Air,22990000.0,8,256,14,10,5,2,Intel Core i3,100
Apple,Macbook Air,7400000.0,8,256,14,5,5,2,Intel Core i3,50
Apple,Macbook Pro,22500000.0,8,256,14,5,5,2,Intel Core i5,50
Toshiba,Portege,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,12700000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Precision Mobile Workstations,7900000.0,8,256,16,5,5,5,Intel Core i7,125
Acer,Aspire,6400000.0,8,128,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,12800000.0,8,256,14,5,5,2,Intel Core i7,50
Asus,K series,6500000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,16490000.0,16,256,14,5,5,2,Intel Core i7,50
Dell,Precision,14500000.0,16,256,18,5,5,5,Intel Core i7,125
Dell,Latitude,11000000.0,2,500,14,5,5,2,Intel Core i3,50
Dell,Inspiron,6500000.0,4,500,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
LG,Dòng Khác,18000000.0,4,128,14,10,5,2,Intel Core i5,100
Dell,Precision,52680000.0,8,256,18,10,5,5,Intel Core i7,250
Asus,Zenbook Series,9800000.0,8,256,14,5,5,5,Intel Core i5,125
Panasonic,CF,7900000.0,8,250,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,9400000.0,4,64,12,5,5,2,Intel Core i5,50
Acer,Dòng Khác,7500000.0,4,64,16,10,5,2,Intel Core i5,100
Dell,Latitude,5800000.0,4,64,14,5,5,2,Intel Core i5,50
Dell,Vostro,7500000.0,4,256,16,5,5,2,Intel Core i5,50
Dell,Inspiron,11000000.0,8,128,16,5,5,5,Intel Core i5,125
Dell,Precision,15500000.0,8,256,16,5,5,5,Intel Core i7,125
Asus,VivoBook S Series,5800000.0,4,1024,14,5,5,2,Intel Core i3,50
Dell,Precision,15000000.0,8,128,18,5,5,5,Intel Core i7,125
Dell,Latitude,11500000.0,8,256,14,5,5,2,Intel Core i7,50
Asus,G series,10800000.0,8,2048,16,5,5,5,Intel Core i5,125
Dell,Latitude,7500000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,7500000.0,4,320,14,5,5,5,Intel Core i5,125
Dell,Precision,35900000.0,16,512,18,5,5,5,Intel Core i7,125
HP,Pavilion,6000000.0,4,1024,14,5,5,2,Intel Core i3,50
Apple,Macbook Air,6000000.0,4,256,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,21500000.0,16,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,10500000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,17500000.0,8,256,14,10,5,2,Intel Core i5,100
HP,ProBook,7900000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,Dòng Khác,11000000.0,8,64,22,5,5,2,Intel Core i5,50
Dell,Precision,13850000.0,16,128,18,5,5,5,Intel Core i7,125
Dell,Latitude,13500000.0,16,256,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,14300000.0,8,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,6600000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,K series,5000000.0,4,480,16,5,5,5,Intel Core i5,125
Lenovo,ThinkPad,5000000.0,4,250,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,9300000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,Dòng Khác,6500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Latitude,5200000.0,4,500,14,5,5,2,Intel Core i5,50
MSI,Dòng Khác,14700000.0,8,256,16,5,5,5,Ryzen 5,125
Asus,Dòng Khác,11800000.0,8,256,16,5,5,5,Ryzen 5,125
Dell,Inspiron,15000000.0,8,2048,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro Touch Bar,42000000.0,16,2048,14,10,5,2,Intel Core i7,100
Dell,Latitude,7900000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,25000000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Inspiron,9600000.0,8,1024,16,10,5,5,Intel Core i5,250
Asus,Dòng Khác,6500000.0,8,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,6700000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Vostro,12900000.0,4,128,16,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,17300000.0,8,128,12,10,5,2,Intel Core i5,100
Acer,Aspire,9900000.0,8,256,16,5,5,2,Intel Core i5,50
HP,Elitebook,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,7999000.0,4,128,14,5,5,2,Intel Core i7,50
Dell,Latitude,7500000.0,4,128,14,5,5,2,Intel Core i7,50
Apple,Macbook Pro,8800000.0,4,500,14,5,5,2,Intel Core i7,50
Asus,A series,7500000.0,4,2048,16,5,5,5,Intel Core i7,125
Asus,VivoBook S Series,11500000.0,8,512,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,17500000.0,16,256,16,5,5,2,Intel Core i7,50
HP,Notebook,12500000.0,8,128,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,18900000.0,8,256,14,10,1,2,Intel Core i5,20
Dell,Latitude,7500000.0,8,256,14,5,1,2,Intel Core i7,10
Dell,Latitude,5500000.0,4,128,12,5,1,2,Intel Core i5,10
HP,Compaq,8000000.0,4,500,16,5,5,2,Intel Core i3,50
Acer,Nitro 5,5000000.0,8,128,16,5,5,2,Intel Core i5,50
HP,Elitebook,5100000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Alienware,39900000.0,16,512,18,5,5,5,Intel Core i7,125
Asus,Zenbook Series,6900000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,Precision,23500000.0,16,512,16,5,5,5,Intel Core i7,125
Asus,VivoBook S Series,13000000.0,8,512,14,5,5,2,Intel Core i5,50
Asus,X series,5200000.0,4,500,14,5,5,2,Intel Core i5,50
Acer,Dòng Khác,123456000.0,2,64,16,5,5,2,Khác,50
Asus,Zenbook Series,14300000.0,16,500,14,5,5,5,Intel Core i7,125
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Precision,16900000.0,16,512,16,5,5,5,Intel Core i7,125
Acer,Predator,19500000.0,16,128,16,5,5,5,Intel Core i7,125
Dell,Latitude,6400000.0,4,128,14,5,5,5,Intel Core i7,125
Asus,FX Series/ZX Series,13500000.0,8,128,16,5,5,5,Intel Core i7,125
Acer,Nitro 5,15000000.0,8,512,16,5,5,5,Ryzen 5,125
HP,Pavilion,5500000.0,8,128,16,5,5,5,Intel Core i7,125
Dell,Precision,28500000.0,16,512,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,5000000.0,4,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,11900000.0,8,128,14,5,5,2,Intel Core i5,50
HP,Pavilion,13000000.0,8,512,16,10,5,5,Intel Core i5,250
Dell,Inspiron,7400000.0,4,128,16,5,5,5,Intel Core i5,125
HP,OMEN,39000000.0,6,512,16,10,5,5,Intel Core i7,250
Apple,Macbook Air,5950000.0,2,64,12,5,5,2,Intel Core 2 Duo,50
Dell,Latitude,5900000.0,4,128,12,5,5,2,Intel Core i7,50
MSI,GP Series,16990000.0,8,128,18,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,8990000.0,8,250,14,5,5,5,Intel Core i5,125
Sony,E Series,5500000.0,4,500,14,5,5,2,Intel Core i5,50
HP,ProBook,5500000.0,4,500,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,7900000.0,8,250,14,5,5,2,Intel Core i7,50
Apple,Macbook Air,13350000.0,8,64,14,5,5,2,Intel Core i5,50
HP,Elitebook,6800000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,XPS,22500000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,5700000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Swift,10500000.0,8,256,16,5,5,5,Intel Core i5,125
Dell,Precision,17000000.0,8,256,16,5,1,5,Intel Core i7,25
Acer,Aspire,8000000.0,8,256,16,5,1,5,Intel Core i7,25
HP,Elitebook,5499000.0,4,128,12,5,1,2,Intel Core i5,10
Asus,A series,10200000.0,8,1024,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,31500000.0,8,1024,16,10,5,2,Intel Core i5,100
Dell,Precision,27699000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Precision Mobile Workstations,11300000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,36000000.0,8,256,14,10,5,2,Khác,100
Lenovo,ThinkPad,10700000.0,16,256,14,1,5,2,Intel Core i5,10
HP,ProBook,10500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,26500000.0,16,256,14,5,5,2,Intel Core i7,50
Dell,Latitude,17900000.0,16,512,14,5,5,2,Intel Core i7,50
Asus,ROG Strix Scar,11500000.0,4,128,16,5,5,5,Intel Core i5,125
HP,Elitebook,6900000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,8000000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,18300000.0,8,128,14,5,5,2,Intel Core i5,50
Sony,Dòng Khác,5900000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,24000000.0,16,256,16,5,5,2,Intel Core i7,50
Dell,Latitude,7800000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,11500000.0,4,128,16,10,5,5,Intel Core i5,250
Dell,Precision,11000000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,12200000.0,8,128,14,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,8200000.0,4,64,14,5,5,2,Intel Core i5,50
HP,ProBook,5900000.0,4,500,16,10,5,2,Intel Core i3,100
Dell,Latitude,8900000.0,8,256,12,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,17900000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Inspiron,6500000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Inspiron,16799000.0,8,128,16,5,5,5,Intel Core i7,125
Dell,Latitude,5050000.0,8,320,16,5,5,2,Intel Core i5,50
Dell,Inspiron,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,17900000.0,16,512,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,22800000.0,16,512,16,5,5,5,Intel Core i7,125
Acer,Aspire,7800000.0,8,2048,16,5,5,5,Intel Core i5,125
Asus,ROG Strix Scar,20800000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,XPS,19900000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,XPS,7500000.0,8,256,16,5,5,5,Intel Core i7,125
HP,Elitebook,6000000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Inspiron,21099000.0,8,128,16,5,5,5,Intel Core i7,125
Asus,X series,8500000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,6200000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,14990000.0,8,256,14,5,5,2,Intel Core i5,50
Sony,Dòng Khác,6500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Vostro,9900000.0,4,1024,16,10,5,5,Intel Core i5,250
Dell,Inspiron,6300000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,X series,7800000.0,4,256,16,5,5,2,Intel Core i5,50
Lenovo,Dòng Khác,21099000.0,16,512,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,5400000.0,4,1024,14,5,5,2,Intel Core i3,50
Asus,FX Series/ZX Series,11800000.0,8,500,16,5,5,5,Ryzen 5,125
Dell,Inspiron,6800000.0,8,250,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,20000000.0,16,512,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,8900000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook,16900000.0,8,256,12,5,5,2,Khác,50
HP,Elitebook,6300000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Dòng Khác,14500000.0,8,256,12,5,5,2,Intel Core i5,50
Acer,Nitro 5,17200000.0,8,256,16,10,5,2,Intel Core i5,100
Apple,Macbook Air,17800000.0,8,128,14,10,5,2,Intel Core i5,100
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,6500000.0,4,500,14,5,5,2,Intel Core i7,50
HP,Elitebook,5250000.0,8,250,12,5,5,2,Intel Core i5,50
Dell,Inspiron,6900000.0,4,1024,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,11000000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6700000.0,8,128,14,5,5,5,Intel Core i5,125
HP,ProBook,7200000.0,16,256,18,5,5,5,Intel Core i5,125
Dell,Inspiron,6400000.0,4,1024,14,10,5,2,Intel Core i3,100
Lenovo,IdeaPad,7500000.0,4,128,16,5,5,2,Intel Core i5,50
HP,Notebook,8500000.0,4,1024,16,5,5,5,Intel Core i5,125
Dell,Latitude,10900000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Precision,15990000.0,8,256,16,5,5,5,Intel Core i7,125
HP,ZBook,32000000.0,16,512,16,1,5,5,Intel Core i7,25
Lenovo,ThinkPad,24790000.0,16,256,16,1,5,5,Intel Core i7,25
Dell,Latitude,13500000.0,16,512,14,5,5,2,Intel Core i7,50
Apple,Macbook Pro,6200000.0,4,320,16,5,5,2,Intel Core i7,50
HP,ZBook,17200000.0,8,256,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,13490000.0,8,256,16,5,5,5,Ryzen 5,125
Dell,Inspiron,16500000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Inspiron,6850000.0,4,500,16,5,5,5,Intel Core i5,125
Asus,Dòng Khác,16500000.0,8,512,14,10,5,5,Intel Core i5,250
Dell,Latitude,5500000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,5650000.0,4,64,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,26000000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,7490000.0,8,64,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,19800000.0,16,256,14,1,5,2,Intel Core i5,10
Dell,Vostro,6490000.0,4,128,14,5,5,5,Intel Core i5,125
HP,ZBook,8500000.0,4,320,14,5,5,2,Intel Core i5,50
Acer,Swift,7500000.0,4,256,14,5,5,2,Intel Core i3,50
Dell,Latitude,22222000.0,16,256,14,10,5,2,Intel Core i7,100
Apple,Dòng Khác,16500000.0,8,256,12,5,5,2,Khác,50
Apple,Dòng Khác,14500000.0,8,256,12,5,5,2,Khác,50
Apple,Macbook Pro,7800000.0,8,256,18,5,1,5,Intel Core 2 Duo,25
Apple,Macbook Pro,14900000.0,8,128,14,5,1,2,Intel Core i5,10
Dell,Vostro,7500000.0,8,512,14,1,1,5,Intel Core i7,5
Lenovo,ThinkPad,17900000.0,8,128,14,10,5,2,Intel Core i5,100
HP,Elitebook,8500000.0,8,320,16,5,5,5,Intel Core i5,125
Dell,Latitude,6500000.0,4,250,16,5,5,2,Intel Core i5,50
Asus,G series,15500000.0,8,480,14,5,5,5,Intel Core i7,125
Toshiba,Portege,8200000.0,8,256,14,1,5,2,Intel Core i7,10
Lenovo,ThinkPad,5900000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,7500000.0,8,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,5800000.0,4,500,14,5,5,2,Intel Core i5,50
Acer,Aspire,6000000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6700000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,Dòng Khác,8500000.0,4,128,14,10,5,2,Intel Core i5,100
Dell,XPS,20500000.0,16,256,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,12700000.0,16,256,16,5,5,5,Intel Core i7,125
Asus,ASUSPRO,6500000.0,4,128,16,5,5,2,Intel Core i3,50
Acer,Aspire,6800000.0,4,1024,14,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,8,250,16,10,5,5,Intel Core i5,250
Dell,Latitude,7900000.0,8,250,16,5,5,5,Intel Core i5,125
Asus,A series,11800000.0,4,250,16,5,5,5,Intel Core i7,125
Dell,Latitude,6200000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,5450000.0,4,320,14,5,5,2,Intel Core i5,50
Dell,Latitude,6800000.0,8,128,12,5,5,2,Intel Core i5,50
Acer,Nitro 5,17500000.0,8,500,16,10,5,5,Intel Core i5,250
Apple,Macbook Air,5650000.0,2,64,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,5300000.0,8,256,12,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,8500000.0,8,256,12,5,5,2,Intel Core i7,50
Asus,K series,8000000.0,8,250,16,5,5,5,Intel Core i5,125
HP,Pavilion,13000000.0,4,1024,16,5,5,2,Intel Core i5,50
HP,Elitebook,5900000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,7200000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,8000000.0,8,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,5500000.0,8,256,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,10500000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Swift,18000000.0,8,256,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,54000000.0,16,1024,16,5,5,2,Intel Core i9,50
Lenovo,ThinkPad,6800000.0,8,128,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,5999000.0,4,128,12,5,5,2,Intel Core i5,50
Asus,Dòng Khác,6000000.0,4,256,22,10,5,2,AMD,100
Dell,Latitude,5600000.0,8,250,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,10900000.0,8,128,14,5,5,2,Intel Core i5,50
Toshiba,Satellite Series,6999000.0,4,128,12,5,5,2,Intel Core i5,50
HP,Dòng Khác,10000000.0,4,128,14,10,5,2,Intel Core i5,100
Apple,Macbook Pro,15800000.0,16,512,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,18200000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,7200000.0,2,64,12,5,5,2,Intel Core i5,50
HP,Pavilion,6668000.0,8,128,16,5,5,2,Intel Core i3,50
Dell,Precision,17500000.0,16,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,27000000.0,8,256,14,5,5,2,Intel Core i5,50
HP,Elitebook,7200000.0,16,64,16,5,5,5,Intel Core i7,125
Asus,S series,5000000.0,4,128,14,5,5,5,Intel Core i5,125
HP,Elitebook,17500000.0,16,512,14,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,8500000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ZBook,11000000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ZBook,5200000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Pavilion,8900000.0,4,256,14,10,5,2,Intel Core i3,100
Dell,Inspiron,7500000.0,8,250,16,10,5,2,Intel Core i3,100
Lenovo,IdeaPad,8600000.0,4,1024,14,5,5,5,Intel Core i5,125
Apple,Macbook Air,15500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,25500000.0,16,512,14,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,15500000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Inspiron,6200000.0,8,250,16,5,5,5,Intel Core i5,125
Asus,FX Series/ZX Series,16000000.0,8,512,18,5,5,2,Ryzen 7,50
Dell,Latitude,8300000.0,8,256,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,6800000.0,8,480,16,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,17600000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,8500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,5800000.0,8,500,14,5,5,5,Intel Core i5,125
Dell,Latitude,5700000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ProBook,6250000.0,4,128,16,5,5,2,Intel Core i5,50
Apple,Macbook Air,8500000.0,8,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,18000000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,10000000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,35000000.0,8,256,14,10,5,2,Khác,100
Asus,X series,9700000.0,8,64,14,5,5,2,Intel Core i3,50
HP,Dòng Khác,8500000.0,8,64,14,5,5,2,Intel Core i3,50
HP,Elitebook,7400000.0,4,320,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,12000000.0,8,256,14,5,5,2,Intel Core i7,50
Asus,FX Series/ZX Series,5000000.0,4,128,16,5,5,5,Intel Core i5,125
HP,Pavilion,8500000.0,4,128,16,5,5,5,Intel Core i3,125
Apple,Macbook Air,7900000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,5800000.0,4,128,12,10,5,2,Intel Core i5,100
Asus,X series,6150000.0,8,64,16,5,5,5,Intel Core i5,125
Asus,X series,5300000.0,4,500,14,5,5,2,Intel Core i3,50
Dell,Latitude,8900000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Aspire,14900000.0,8,500,16,5,5,5,AMD,125
Asus,Dòng Khác,12700000.0,8,500,16,5,5,5,AMD,125
Dell,Vostro,6000000.0,8,500,14,5,5,5,Intel Core i5,125
Dell,Vostro,6500000.0,8,500,14,5,5,5,Intel Core i5,125
Dell,Latitude,9300000.0,8,256,14,5,5,2,Intel Core i5,50
HP,Elitebook,7500000.0,8,512,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,24200000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,16900000.0,16,128,16,5,5,5,Intel Core i7,125
Dell,Alienware,27000000.0,16,256,18,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,21400000.0,8,256,14,10,5,2,Intel Core i5,100
Toshiba,Portege,5300000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ZBook,13300000.0,16,256,18,5,5,5,Intel Core i7,125
Apple,Macbook Air,10300000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,34800000.0,8,256,14,10,5,2,Khác,100
Dell,Latitude,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Sony,S Series,6500000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,6000000.0,8,128,14,5,5,2,Intel Core i5,50
Asus,A series,12700000.0,8,512,16,5,5,5,AMD,125
HP,Envy,17200000.0,8,512,16,10,5,5,AMD,250
Apple,Macbook Pro Touch Bar,27900000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Precision,21200000.0,16,512,18,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,6000000.0,8,128,14,5,5,2,Intel Core i3,50
Dell,Latitude,5900000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6700000.0,4,64,14,5,5,2,Intel Core i5,50
Dell,Latitude,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,5000000.0,4,500,16,5,5,2,Intel Core i5,50
Asus,K series,5999000.0,4,500,16,5,5,2,Intel Core i5,50
